"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1,12/12/2022 10:45:30,0.000,,,,
2,12/12/2022 10:45:39,,Logged,,,
3,12/13/2022 01:59:16,0.254,,,,
4,12/13/2022 02:00:30,0.508,,,,
5,12/13/2022 02:01:00,0.762,,,,
6,12/13/2022 02:02:46,1.016,,,,
7,12/13/2022 02:06:24,1.270,,,,
8,12/13/2022 12:44:06,1.524,,,,
9,12/13/2022 12:45:00,1.778,,,,
10,12/13/2022 12:46:15,2.032,,,,
11,12/13/2022 12:47:22,2.286,,,,
12,12/13/2022 12:48:12,2.540,,,,
13,12/13/2022 12:48:41,2.794,,,,
14,12/13/2022 12:49:13,3.048,,,,
15,12/13/2022 12:49:42,3.302,,,,
16,12/13/2022 12:50:21,3.556,,,,
17,12/13/2022 12:50:57,3.810,,,,
18,12/13/2022 12:51:49,4.064,,,,
19,12/13/2022 12:52:41,4.318,,,,
20,12/13/2022 12:53:43,4.572,,,,
21,12/13/2022 12:54:44,4.826,,,,
22,12/13/2022 12:55:55,5.080,,,,
23,12/13/2022 12:58:00,5.334,,,,
24,12/13/2022 13:00:44,5.588,,,,
25,12/13/2022 13:07:44,5.842,,,,
26,12/13/2022 20:03:57,6.096,,,,
27,12/13/2022 23:36:11,6.350,,,,
28,12/13/2022 23:52:47,6.604,,,,
29,12/14/2022 01:11:40,6.858,,,,
30,12/14/2022 08:30:24,7.112,,,,
31,12/14/2022 08:32:37,7.366,,,,
32,12/14/2022 08:35:00,7.620,,,,
33,12/14/2022 08:40:21,7.874,,,,
34,12/16/2022 13:31:50,8.128,,,,
35,12/16/2022 13:33:06,8.382,,,,
36,12/16/2022 13:34:27,8.636,,,,
37,12/16/2022 13:35:22,8.890,,,,
38,12/16/2022 13:36:35,9.144,,,,
39,12/16/2022 13:37:32,9.398,,,,
40,12/16/2022 13:38:12,9.652,,,,
41,12/16/2022 13:38:32,9.906,,,,
42,12/16/2022 13:39:01,10.160,,,,
43,12/16/2022 13:39:45,10.414,,,,
